y_true,y_pred_baseline,y_pred_credits,base_p_average,base_p_flop,base_p_hit,p_average,p_flop,p_hit,base_confidence,confidence,p_true_baseline,p_true_credits,delta_p_true,baseline_correct,credits_correct,transition,id,title,original_title,main_genre,budget,runtime,production_scale,talent_score,cast_size,crew_size,known_actor_count,possible_franchise_flag,director_name,runtime_bucket,budget_bucket
hit,average,average,0.4153687563366391,0.31276123930339267,0.2718700043599682,0.39203966867172496,0.21784767669945473,0.3901126546288204,0.4153687563366391,0.39203966867172496,0.2718700043599682,0.3901126546288204,0.11824265026885217,0,0,stable_wrong,137,Groundhog Day,Groundhog Day,Romance,14600000,101.0,indie,0.18944099378881984,30,44,2,0,Harold Ramis,medium,budget_low
flop,flop,hit,0.23389008148135843,0.3961058491821376,0.37000406933650404,0.24031672104963886,0.24775093329487696,0.5119323456554842,0.3961058491821376,0.5119323456554842,0.3961058491821376,0.24775093329487696,-0.14835491588726063,1,0,correct_to_wrong,27549,Beastmaster 2: Through the Portal of Time,Beastmaster 2: Through the Portal of Time,Action,6000000,107.0,indie,0.0,23,19,0,1,Sylvio Tabet,medium,budget_low
flop,flop,average,0.356624114393954,0.37492463857311703,0.26845124703292894,0.3927777664041527,0.33600659398726734,0.27121563960858,0.37492463857311703,0.3927777664041527,0.37492463857311703,0.33600659398726734,-0.03891804458584969,1,0,correct_to_wrong,9425,Soldier,Soldier,Action,75000000,99.0,mid_scale,0.3065217391304348,19,49,0,0,Paul W.S. Anderson,medium,budget_high
hit,flop,flop,0.2588666134010281,0.42841099713869246,0.31272238946027936,0.20707481272436337,0.6563335088865826,0.136591678389054,0.42841099713869246,0.6563335088865826,0.31272238946027936,0.136591678389054,-0.17613071107122535,0,0,stable_wrong,12837,The Secret Life of Bees,The Secret Life of Bees,Adventure,11000000,114.0,mid_scale,0.09472049689440992,11,26,1,0,Gina Prince-Bythewood,medium,budget_low
hit,flop,flop,0.36432684879026855,0.40121265315534027,0.23446049805439123,0.41429005524442486,0.4316499809713918,0.1540599637841833,0.40121265315534027,0.4316499809713918,0.23446049805439123,0.1540599637841833,-0.08040053427020794,0,0,stable_wrong,11283,Nanny McPhee,Nanny McPhee,Fantasy,25000000,97.0,large_scale,0.03043478260869565,14,12,0,0,Kirk Jones,medium,budget_mid
hit,hit,hit,0.39875825892437927,0.16254306462727905,0.43869867644834165,0.13138301836865668,0.23111611678062063,0.6375008648507228,0.43869867644834165,0.6375008648507228,0.43869867644834165,0.6375008648507228,0.19880218840238112,1,1,stable_correct,32275,Duel in the Sun,Duel in the Sun,Western,6000000,144.0,indie,0.03043478260869565,15,14,0,0,King Vidor,long,budget_low
average,flop,flop,0.32533555463980535,0.4282454206433731,0.2464190247168216,0.3632865939221243,0.37646196346662114,0.2602514426112545,0.4282454206433731,0.37646196346662114,0.32533555463980535,0.3632865939221243,0.037951039282318966,0,0,stable_wrong,68727,Trance,Trance,Thriller,20000000,101.0,mid_scale,0.09130434782608694,15,20,0,0,Danny Boyle,medium,budget_mid
hit,average,hit,0.402338690940803,0.20671627574770612,0.3909450333114908,0.16080738204232903,0.01097586865102999,0.8282167493066409,0.402338690940803,0.8282167493066409,0.3909450333114908,0.8282167493066409,0.43727171599515013,0,1,wrong_to_correct,840,Close Encounters of the Third Kind,Close Encounters of the Third Kind,Science Fiction,20000000,135.0,mid_scale,0.55,59,32,0,0,Steven Spielberg,long,budget_mid
hit,hit,hit,0.15524894989301036,0.31686509195026963,0.5278859581567199,0.1668973659398434,0.21961460212282738,0.6134880319373293,0.5278859581567199,0.6134880319373293,0.5278859581567199,0.6134880319373293,0.08560207378060936,1,1,stable_correct,22013,Elmer Gantry,Elmer Gantry,Drama,3000000,146.0,indie,0.015217391304347825,14,8,0,0,Richard Brooks,long,budget_low
hit,average,hit,0.39394685924888345,0.3524741419969155,0.253578998754201,0.27662375586221555,0.0713531792956345,0.65202306484215,0.39394685924888345,0.65202306484215,0.253578998754201,0.65202306484215,0.398444066087949,0,1,wrong_to_correct,752,V for Vendetta,V for Vendetta,Action,54000000,132.0,large_scale,0.03043478260869565,77,194,0,1,James McTeigue,long,budget_high
flop,flop,flop,0.3290190065408021,0.35897496500407494,0.31200602845512293,0.3470219635839879,0.4732077947653384,0.17977024165067365,0.35897496500407494,0.4732077947653384,0.35897496500407494,0.4732077947653384,0.11423282976126348,1,1,stable_correct,16172,Simply Irresistible,Simply Irresistible,Comedy,6000000,95.0,mid_scale,0.0,15,19,0,0,Mark Tarlov,medium,budget_low
flop,hit,flop,0.1930625728349898,0.35874604071188715,0.4481913864531232,0.17473054757515255,0.6500341041176154,0.17523534830723206,0.4481913864531232,0.6500341041176154,0.35874604071188715,0.6500341041176154,0.29128806340572827,0,1,wrong_to_correct,9787,Lords of Dogtown,Lords of Dogtown,Drama,25000000,107.0,indie,0.03043478260869565,20,9,0,0,Catherine Hardwicke,medium,budget_mid
hit,flop,flop,0.27550421429462546,0.406425604102888,0.3180701816024864,0.3055419321103809,0.4306429117689541,0.2638151561206651,0.406425604102888,0.4306429117689541,0.3180701816024864,0.2638151561206651,-0.05425502548182132,0,0,stable_wrong,9490,Half Baked,Half Baked,Comedy,8000000,82.0,indie,0.015217391304347825,12,8,0,0,Tamra Davis,short,budget_low
flop,average,hit,0.6005581220924947,0.047911727382214095,0.35153015052529124,0.429157805785166,0.06614146803546324,0.5047007261793707,0.6005581220924947,0.5047007261793707,0.047911727382214095,0.06614146803546324,0.018229740653249144,0,0,stable_wrong,57201,The Lone Ranger,The Lone Ranger,Action,255000000,149.0,large_scale,0.2046583850931677,60,35,2,0,Gore Verbinski,long,budget_high
hit,flop,flop,0.2838611552897976,0.41801290679601205,0.29812593791419034,0.23124754245774373,0.4920094223857809,0.27674303515647547,0.41801290679601205,0.4920094223857809,0.29812593791419034,0.27674303515647547,-0.021382902757714872,0,0,stable_wrong,26352,A Low Down Dirty Shame,A Low Down Dirty Shame,Action,10000000,100.0,indie,0.04565217391304347,40,2,0,0,Keenen Ivory Wayans,medium,budget_low
hit,average,hit,0.4972197083783133,0.1337577855796077,0.36902250604207887,0.4446552723463612,0.06789677839873964,0.48744794925489915,0.4972197083783133,0.48744794925489915,0.36902250604207887,0.48744794925489915,0.11842544321282028,0,1,wrong_to_correct,1895,Star Wars: Episode III - Revenge of the Sith,Star Wars: Episode III - Revenge of the Sith,Science Fiction,113000000,140.0,indie,0.18944099378881984,60,15,2,1,George Lucas,long,budget_high
hit,average,average,0.4463774802929096,0.30785120684406525,0.24577131286302525,0.5513221810119658,0.27890062604596333,0.16977719294207086,0.4463774802929096,0.5513221810119658,0.24577131286302525,0.16977719294207086,-0.0759941199209544,0,0,stable_wrong,3536,U-571,U-571,Action,62000000,116.0,mid_scale,0.10993788819875774,11,19,1,1,Jonathan Mostow,medium,budget_high
flop,flop,flop,0.4033382023875042,0.42987482590093684,0.1667869717115591,0.39610256458494236,0.5253324400825268,0.07856499533253096,0.42987482590093684,0.5253324400825268,0.42987482590093684,0.5253324400825268,0.09545761418158993,1,1,stable_correct,13405,The Children of Huang Shi,黃石的孩子,Drama,40000000,125.0,large_scale,0.015217391304347825,4,2,0,0,Roger Spottiswoode,long,budget_mid
average,flop,flop,0.3126209646622408,0.38456281732958253,0.3028162180081767,0.2817220616933394,0.544557673443134,0.17372026486352662,0.38456281732958253,0.544557673443134,0.3126209646622408,0.2817220616933394,-0.03089890296890141,0,0,stable_wrong,9823,Mortal Kombat: Annihilation,Mortal Kombat: Annihilation,Action,30000000,95.0,indie,0.015217391304347825,24,6,0,0,John R. Leonetti,medium,budget_mid
average,average,flop,0.4252804327737776,0.3388781731813833,0.23584139404483923,0.3892991986999083,0.5035464378618604,0.10715436343823144,0.4252804327737776,0.5035464378618604,0.4252804327737776,0.3892991986999083,-0.03598123407386927,1,0,correct_to_wrong,123553,The Mortal Instruments: City of Bones,The Mortal Instruments: City of Bones,Action,60000000,130.0,mid_scale,0.015217391304347825,22,12,0,0,Harald Zwart,long,budget_high
hit,average,hit,0.41341060216744285,0.22838136983839047,0.35820802799416673,0.34955401762617694,0.2644728162547102,0.38597316611911286,0.41341060216744285,0.38597316611911286,0.35820802799416673,0.38597316611911286,0.02776513812494613,0,1,wrong_to_correct,152601,Her,Her,Romance,23000000,126.0,indie,0.10993788819875774,37,24,1,0,Spike Jonze,long,budget_mid
hit,flop,hit,0.30662502443390843,0.43262408525801505,0.2607508903080765,0.07014432523032536,0.09497719328546567,0.8348784814842091,0.43262408525801505,0.8348784814842091,0.2607508903080765,0.8348784814842091,0.5741275911761325,0,1,wrong_to_correct,43595,She Done Him Wrong,She Done Him Wrong,Comedy,200000,66.0,indie,0.0,14,4,0,0,Lowell Sherman,short,budget_low
flop,average,hit,0.3957571156008662,0.30319308622276153,0.3010497981763723,0.39924010838345947,0.18226713525486377,0.41849275636167665,0.3957571156008662,0.41849275636167665,0.30319308622276153,0.18226713525486377,-0.12092595096789777,0,0,stable_wrong,9801,Bridget Jones: The Edge of Reason,Bridget Jones: The Edge of Reason,Comedy,50000000,108.0,large_scale,0.06428571428571428,43,86,1,0,Beeban Kidron,medium,budget_high
hit,hit,hit,0.23355325626344278,0.29367162690381476,0.4727751168327425,0.0783849929295454,0.23232085331666164,0.689294153753793,0.4727751168327425,0.689294153753793,0.4727751168327425,0.689294153753793,0.2165190369210505,1,1,stable_correct,1892,Return of the Jedi,Return of the Jedi,Adventure,32350000,135.0,indie,0.06428571428571428,128,12,1,0,Richard Marquand,long,budget_mid
hit,average,average,0.4256576663457611,0.15804788188966787,0.41629445176457097,0.5112262274404533,0.21288241614368264,0.27589135641586404,0.4256576663457611,0.5112262274404533,0.41629445176457097,0.27589135641586404,-0.14040309534870693,0,0,stable_wrong,10201,Yes Man,Yes Man,Comedy,70000000,104.0,mid_scale,0.09472049689440992,20,39,1,0,Peyton Reed,medium,budget_high
hit,flop,flop,0.26839562449926374,0.3994151528196608,0.3321892226810755,0.22607799417298585,0.6718236287483292,0.10209837707868477,0.3994151528196608,0.6718236287483292,0.3321892226810755,0.10209837707868477,-0.2300908456023907,0,0,stable_wrong,302,Swimming Pool,Swimming Pool,Thriller,7800000,102.0,large_scale,0.0,10,14,0,0,François Ozon,medium,budget_low
flop,hit,average,0.40488305187341306,0.13992675548898612,0.4551901926376008,0.4784005007673887,0.2402021826453989,0.28139731658721234,0.4551901926376008,0.4784005007673887,0.13992675548898612,0.2402021826453989,0.10027542715641277,0,0,stable_wrong,2539,Spanglish,Spanglish,Comedy,80000000,130.0,indie,0.0795031055900621,14,109,1,0,James L. Brooks,long,budget_high
hit,flop,flop,0.34313882382675015,0.36968734112870466,0.28717383504454513,0.3614182542150275,0.45348100484077825,0.18510074094419413,0.36968734112870466,0.45348100484077825,0.28717383504454513,0.18510074094419413,-0.10207309410035101,0,0,stable_wrong,17880,Because of Winn-Dixie,Because of Winn-Dixie,Comedy,14000000,106.0,indie,0.03043478260869565,15,3,0,0,Wayne Wang,medium,budget_low
hit,flop,average,0.30096193093625856,0.41533983415025644,0.2836982349134851,0.46101231530663433,0.25693042526084864,0.28205725943251714,0.41533983415025644,0.46101231530663433,0.2836982349134851,0.28205725943251714,-0.0016409754809679766,0,0,stable_wrong,8470,John Q,John Q,Drama,36000000,116.0,mid_scale,0.17422360248447202,15,118,2,0,Nick Cassavetes,medium,budget_mid
average,hit,hit,0.2208693892139682,0.3618564504581923,0.4172741603278394,0.2238297909435418,0.19931771287058,0.5768524961858782,0.4172741603278394,0.5768524961858782,0.2208693892139682,0.2238297909435418,0.0029604017295735974,0,0,stable_wrong,1578,Raging Bull,Raging Bull,Drama,18000000,129.0,indie,0.5111801242236025,47,50,2,0,Martin Scorsese,long,budget_mid
hit,hit,flop,0.27559824348550427,0.34723346029635177,0.377168296218144,0.27690415939399826,0.38423918240764426,0.3388566581983576,0.377168296218144,0.38423918240764426,0.377168296218144,0.3388566581983576,-0.03831163801978643,1,0,correct_to_wrong,42618,Sweet Charity,Sweet Charity,Comedy,8000000,149.0,indie,0.0,11,10,0,0,Bob Fosse,long,budget_low
hit,flop,hit,0.25881985426580734,0.4355140398180494,0.3056661059161433,0.24791222171009844,0.3070634379644565,0.445024340325445,0.4355140398180494,0.445024340325445,0.3056661059161433,0.445024340325445,0.13935823440930173,0,1,wrong_to_correct,1687,Escape from the Planet of the Apes,Escape from the Planet of the Apes,Action,2500000,98.0,indie,0.0,13,14,0,0,Don Taylor,medium,budget_low
hit,flop,average,0.3033091580954429,0.3924703137185576,0.3042205281859995,0.40851940519682534,0.34878488945148456,0.24269570535169002,0.3924703137185576,0.40851940519682534,0.3042205281859995,0.24269570535169002,-0.06152482283430946,0,0,stable_wrong,19908,Zombieland,Zombieland,Comedy,23600000,88.0,mid_scale,0.14378881987577638,16,9,2,0,Ruben Fleischer,short,budget_mid
hit,hit,hit,0.17793036203181845,0.23176209700702954,0.590307540961152,0.059412861094910605,0.039143595993598394,0.9014435429114911,0.590307540961152,0.9014435429114911,0.590307540961152,0.9014435429114911,0.3111360019503391,1,1,stable_correct,10331,Night of the Living Dead,Night of the Living Dead,Horror,114000,96.0,mid_scale,0.0608695652173913,13,7,0,0,George A. Romero,medium,budget_low
hit,hit,hit,0.3359274633261499,0.2810716974567917,0.3830008392170583,0.3172502070327701,0.15344346556848837,0.5293063273987415,0.3830008392170583,0.5293063273987415,0.3830008392170583,0.5293063273987415,0.1463054881816832,1,1,stable_correct,772,Home Alone 2: Lost in New York,Home Alone 2: Lost in New York,Comedy,18000000,120.0,indie,0.09130434782608694,18,12,0,1,Chris Columbus,medium,budget_mid
hit,flop,flop,0.25458547506408996,0.4613371464528376,0.2840773784830726,0.2968038183955555,0.5583639586545268,0.14483222294991763,0.4613371464528376,0.5583639586545268,0.2840773784830726,0.14483222294991763,-0.13924515553315495,0,0,stable_wrong,10147,Bad Santa,Bad Santa,Drama,23000000,91.0,mid_scale,0.0,19,11,0,0,Terry Zwigoff,medium,budget_mid
flop,flop,average,0.28981839311341034,0.42052243520002425,0.28965917168656535,0.3429167387558808,0.3359569844048168,0.32112627683930234,0.42052243520002425,0.3429167387558808,0.42052243520002425,0.3359569844048168,-0.08456545079520744,1,0,correct_to_wrong,68722,The Master,The Master,Drama,32000000,137.0,mid_scale,0.12515527950310557,28,56,1,0,Paul Thomas Anderson,long,budget_mid
hit,hit,hit,0.3309481277752623,0.22459439047237292,0.4444574817523648,0.28453093335472596,0.1319203578892034,0.5835487087560707,0.4444574817523648,0.5835487087560707,0.4444574817523648,0.5835487087560707,0.13909122700370585,1,1,stable_correct,18900,In Cold Blood,In Cold Blood,Crime,3500000,134.0,indie,0.015217391304347825,16,5,0,0,Richard Brooks,long,budget_low
hit,flop,average,0.30714532166791647,0.5283997073890843,0.1644549709429993,0.39822915599576336,0.2138021348978146,0.38796870910642195,0.5283997073890843,0.39822915599576336,0.1644549709429993,0.38796870910642195,0.22351373816342265,0,0,stable_wrong,287948,The Transporter Refueled,The Transporter Refueled,Thriller,25000000,96.0,indie,0.015217391304347825,27,42,0,1,Camille Delamarre,medium,budget_mid
hit,average,average,0.4040938958860864,0.3235353494919847,0.27237075462192883,0.5095566266580642,0.2575980299523415,0.2328453433895942,0.4040938958860864,0.5095566266580642,0.27237075462192883,0.2328453433895942,-0.039525411232334634,0,0,stable_wrong,10555,Shark Tale,Shark Tale,Animation,75000000,90.0,mid_scale,0.2571428571428571,16,76,4,0,Vicky Jenson,medium,budget_high
hit,average,flop,0.3578644433810985,0.30923997751326204,0.3328955791056395,0.3602740296678352,0.42674543352950794,0.21298053680265677,0.3578644433810985,0.42674543352950794,0.3328955791056395,0.21298053680265677,-0.11991504230298272,0,0,stable_wrong,8984,Disclosure,Disclosure,Drama,55000000,123.0,indie,0.07608695652173912,12,6,0,0,Barry Levinson,long,budget_high
average,average,flop,0.3990560769871435,0.35014120038130786,0.2508027226315487,0.3012953505036219,0.5796295086495148,0.11907514084686334,0.3990560769871435,0.5796295086495148,0.3990560769871435,0.3012953505036219,-0.09776072648352163,1,0,correct_to_wrong,14191,Aquamarine,Aquamarine,Fantasy,12000000,104.0,indie,0.0,23,15,0,0,Elizabeth Allen Rosenbaum,medium,budget_low
hit,hit,hit,0.1972528889537739,0.28748594755143725,0.5152611634947889,0.2338197959798076,0.31549835185022773,0.4506818521699647,0.5152611634947889,0.4506818521699647,0.5152611634947889,0.4506818521699647,-0.0645793113248242,1,1,stable_correct,12429,Ponyo,崖の上のポニョ,Animation,41677699,100.0,large_scale,0.04565217391304347,24,14,0,0,Hayao Miyazaki,medium,budget_high
hit,hit,hit,0.21020368953636934,0.27701521437438925,0.5127810960892414,0.24565439903374575,0.3494511894299447,0.4048944115363095,0.5127810960892414,0.4048944115363095,0.5127810960892414,0.4048944115363095,-0.10788668455293188,1,1,stable_correct,321258,The Boy,The Boy,Horror,10000000,97.0,large_scale,0.03043478260869565,10,48,0,0,William Brent Bell,medium,budget_low
average,flop,flop,0.3379904901564328,0.4834503218238107,0.17855918801975648,0.3488658822566149,0.530278025040881,0.1208560927025041,0.4834503218238107,0.530278025040881,0.3379904901564328,0.3488658822566149,0.010875392100182124,0,0,stable_wrong,62206,30 Minutes or Less,30 Minutes or Less,Action,28000000,83.0,indie,0.015217391304347825,15,2,0,0,Ruben Fleischer,short,budget_mid
flop,flop,hit,0.25610611904398867,0.3995092981637947,0.3443845827922167,0.2974485308378453,0.07135448576129255,0.6311969834008623,0.3995092981637947,0.6311969834008623,0.3995092981637947,0.07135448576129255,-0.32815481240250216,1,0,correct_to_wrong,62214,Frankenweenie,Frankenweenie,Animation,39000000,87.0,indie,0.3673913043478261,10,83,0,0,Tim Burton,short,budget_mid
hit,average,hit,0.39214219550712065,0.3083061501413867,0.2995516543514927,0.3909785804135663,0.16492354132264764,0.44409787826378616,0.39214219550712065,0.44409787826378616,0.2995516543514927,0.44409787826378616,0.14454622391229344,0,1,wrong_to_correct,109451,Cloudy with a Chance of Meatballs 2,Cloudy with a Chance of Meatballs 2,Animation,78000000,95.0,indie,0.0,15,29,0,1,Cody Cameron,medium,budget_high
